Day,Price,10MA,20MA,50MA,100MA,200MA
384,13.7771,14.33413,14.21279,16.12751,20.150149,21.1783655
383,12.8743,14.54271,14.25172,16.312596,20.259878,21.2061655
382,13.5386,14.74885,14.30765,16.532138,20.378506,21.2362085
381,13.6971,14.82228,14.37415,16.736194,20.493506,21.2624725
380,14.0343,14.76814,14.476865,16.946624,20.614963,21.2868515
379,14.1571,14.74157,14.46658,17.162338,20.729977,21.3095445
378,14.7571,14.72915,14.39258,17.378252,20.847592,21.335616
377,15.8557,14.6373,14.29608,17.579224,20.952649,21.3611675
376,15.2800,14.35873,14.14015,17.75511,21.040335,21.3930605
375,15.3700,14.23702,14.07715,17.954624,21.135049,21.4319175
374,15.8629,14.09145,14.002005,18.145196,21.239649,21.469989
373,14.9357,13.96073,13.92386,18.330338,21.34622,21.504703
372,14.2729,13.86645,13.956505,18.527424,21.456306,21.5507675
371,13.1557,13.92602,14.054715,18.74308,21.578777,21.607103
370,13.7686,14.18559,14.148785,18.98208,21.717834,21.6646745
369,14.0329,14.19159,14.376355,19.21905,21.844705,21.7229885
368,13.8386,14.05601,14.617065,19.450678,21.96919,21.780967
367,13.0700,13.95486,14.84449,19.678848,22.096661,21.8340955
366,14.0629,13.92157,15.09699,19.913334,22.235604,21.895631
365,13.9143,13.91728,15.329915,20.116504,22.361675,21.9539235
364,14.5557,13.91256,15.6407,20.30556,22.489689,22.0235875
363,13.9929,13.88699,15.8707,20.48356,22.61046,22.0899805
362,14.8686,14.04656,16.084125,20.662674,22.729345,22.1615015
361,15.7514,14.18341,16.33984,20.803102,22.833587,22.229894
360,13.8286,14.11198,16.55484,20.935674,22.93063,22.2929725
359,12.6771,14.56112,16.927265,21.113244,23.057915,22.3659365
358,12.8271,15.17812,17.383765,21.316502,23.19343,22.444551
357,12.7371,15.73412,17.82534,21.50876,23.333188,22.5189225
356,14.0200,16.27241,18.271915,21.69516,23.47686,22.5889585
355,13.8671,16.74255,18.698915,21.87796,23.602746,22.6496585
354,14.3000,17.36884,19.149705,22.05499,23.735446,22.711023
353,15.5886,17.85441,19.586275,22.244018,23.861246,22.771237
352,16.2371,18.12169,19.999415,22.39516,23.967431,22.829287
351,15.0371,18.49627,20.37463,22.545532,24.069431,22.885123
350,18.3200,18.9977,20.833705,22.716648,24.179903,22.946266
349,18.8471,19.29341,21.158705,22.841134,24.26336,22.9893375
348,18.3871,19.58941,21.46399,22.957934,24.338789,23.0338235
347,18.1200,19.91656,21.78492,23.074878,24.413404,23.0806735
346,18.7214,20.27142,22.11142,23.209278,24.489347,23.125754
345,20.1300,20.65528,22.438135,23.327936,24.550633,23.164647
344,19.1557,20.93057,22.676565,23.429992,24.599404,23.1924325
343,18.2614,21.31814,22.97478,23.544734,24.653904,23.224411
342,19.9829,21.87714,23.30121,23.692506,24.713761,23.263261
341,20.0514,22.25299,23.55485,23.793304,24.755275,23.294982
340,21.2771,22.66971,23.807565,23.878332,24.787461,23.3234535
339,21.8071,23.024,24.024565,23.933304,24.803547,23.341932
338,21.6586,23.33857,24.214925,23.996248,24.825704,23.3561405
337,21.6686,23.65328,24.39435,24.041476,24.839175,23.370376
336,22.5600,23.95142,24.550635,24.094076,24.843189,23.3823615
335,22.8829,24.22099,24.633705,24.123618,24.83716,23.3901685
334,23.0314,24.42256,24.657915,24.172788,24.820302,23.392861
333,23.8514,24.63142,24.67913,24.20716,24.801102,23.396554
332,23.7414,24.72528,24.63399,24.224874,24.772788,23.394654
331,24.2186,24.85671,24.54142,24.250818,24.75616,23.394597
330,24.8200,24.94542,24.44949,24.283302,24.730317,23.394904
329,24.9528,25.02513,24.343845,24.297616,24.70046,23.3806325
328,24.8057,25.09128,24.238205,24.316932,24.673632,23.37399
327,24.6500,25.13542,24.11992,24.326074,24.644261,23.3752945
326,25.2557,25.14985,23.990275,24.32556,24.614347,23.385116
325,24.8986,25.04642,23.88549,24.315474,24.57249,23.3958305
324,25.1200,24.89327,23.77649,24.334102,24.537118,23.404323
323,24.7900,24.72684,23.70806,24.362102,24.490918,23.412916
322,25.0557,24.5427,23.625845,24.385188,24.447318,23.4228515
321,25.1057,24.22613,23.560845,24.414474,24.397118,23.4332515
320,25.6171,23.95356,23.485205,24.453588,24.35329,23.4412945
319,25.6143,23.66256,23.431565,24.47036,24.298519,23.445416
318,25.2471,23.38513,23.385205,24.487702,24.241705,23.449273
317,24.7943,23.10442,23.334565,24.514474,24.17962,23.4535945
316,24.2214,22.8307,23.33685,24.557874,24.11692,23.46243
315,23.3671,22.72456,23.358495,24.606846,24.064449,23.4742945
314,23.4557,22.65971,23.45178,24.673818,24.011821,23.482002
313,22.9486,22.68928,23.523635,24.73736,23.958135,23.486452
312,21.8900,22.70899,23.658705,24.796016,23.91142,23.4956375
311,22.3800,22.89556,23.815345,24.864072,23.872563,23.5095805
310,22.7071,23.01685,23.911485,24.925586,23.830692,23.518809
309,22.8400,23.20057,23.977415,25.002586,23.774607,23.524545
308,22.4400,23.38528,24.08313,25.070358,23.72085,23.529812
307,22.0571,23.56471,24.15713,25.157616,23.669207,23.5334905
306,23.1600,23.843,24.269205,25.25856,23.626479,23.5423405
305,22.7186,23.99243,24.31306,25.327532,23.572908,23.5464405
304,23.7514,24.24385,24.4442,25.415902,23.519622,23.552783
303,23.1457,24.35799,24.49413,25.478474,23.460708,23.5493475
302,23.7557,24.60842,24.5737,25.539702,23.414837,23.545219
301,23.5929,24.73513,24.637845,25.59333,23.352937,23.5392405
300,24.5443,24.80612,24.75034,25.643158,23.287222,23.5344545
299,24.6871,24.75426,24.79991,25.685586,23.212836,23.5234035
298,24.2343,24.78098,24.861485,25.719644,23.136622,23.5095895
297,24.8400,24.74955,24.91291,25.75193,23.067908,23.498775
296,24.6543,24.69541,24.902125,25.769416,22.996394,23.4836965
295,25.2328,24.63369,24.90698,25.77333,22.924394,23.4698395
294,24.8928,24.64455,24.93684,25.768816,22.850109,23.44959
293,25.6500,24.63027,25.0182,25.763074,22.783267,23.4280905
292,25.0228,24.53898,25.032915,25.735016,22.711624,23.400062
291,24.3028,24.54056,25.107775,25.717246,22.639767,23.375498
290,24.0257,24.69456,25.245705,25.69659,22.581668,23.354641
289,24.9543,24.84556,25.367205,25.67379,22.520668,23.333377
288,23.9200,24.94199,25.44356,25.65516,22.444325,23.3077555
287,24.2986,25.07627,25.576845,25.636874,22.379411,23.2861555
286,24.0371,25.10884,25.71013,25.592302,22.321225,23.2624125
285,25.3414,25.18027,25.841775,25.550702,22.268925,23.2390055
284,24.7500,25.22913,25.91049,25.467816,22.206582,23.2099485
283,24.7371,25.40613,26.00463,25.395044,22.152453,23.18032
282,25.0386,25.52685,26.061845,25.320702,22.093911,23.15307
281,25.8428,25.67499,26.074555,25.261502,22.031439,23.1255625
280,25.5357,25.79685,26.0552,25.177332,21.95874,23.09932
279,25.9186,25.88885,26.10627,25.103304,21.889112,23.070556
278,25.2628,25.94513,26.12177,25.030332,21.82364,23.0382845
277,24.6243,26.07742,26.198775,24.962448,21.769686,23.007742
276,24.7514,26.31142,26.322775,24.903134,21.745786,22.975206
275,25.8300,26.50328,26.415635,24.829506,21.728786,22.9459135
274,26.5200,26.59185,26.48099,24.740134,21.700329,22.9134065
273,25.9443,26.60313,26.49899,24.619734,21.663186,22.874428
272,26.5200,26.59684,26.51213,24.509448,21.645229,22.8393565
271,27.0614,26.47412,26.507985,24.379762,21.635429,22.797878
270,26.4557,26.31355,26.45913,24.252992,21.611515,22.749871
269,26.4814,26.32369,26.46963,24.126678,21.601272,22.704778
268,26.5857,26.29841,26.46506,23.995708,21.592744,22.655978
267,26.9643,26.32013,26.428205,23.844766,21.57153,22.6086925
266,26.6700,26.33413,26.365705,23.675966,21.555658,22.562464
265,26.7157,26.32799,26.274705,23.522052,21.546172,22.5203925
264,26.6328,26.37013,26.189275,23.349824,21.557486,22.4760995
263,25.8814,26.39485,26.08792,23.17891,21.569501,22.433214
262,25.2928,26.42742,26.006205,23.026824,21.593658,22.3995285
261,25.4557,26.54185,25.94828,22.881054,21.626201,22.3695145
260,26.5571,26.60471,25.838995,22.735798,21.655315,22.338843
259,26.2286,26.61557,25.655425,22.546628,21.673958,22.300236
258,26.8029,26.63171,25.545135,22.371342,21.695672,22.266586
257,27.1043,26.53628,25.355275,22.180798,21.704657,22.229
256,26.6086,26.39728,25.10356,21.994398,21.701057,22.187593
255,27.1371,26.22142,24.870985,21.818284,21.696571,22.1555715
254,26.8800,26.00842,24.573985,21.623342,21.6866,22.122636
253,26.2071,25.78099,24.285555,21.442942,21.681228,22.0925215
252,26.4371,25.58499,24.0262,21.289972,21.691143,22.059529
251,26.0843,25.35471,23.808275,21.112544,21.700815,22.0236935
250,26.6657,25.07328,23.585775,20.931286,21.712629,21.995915
249,26.3900,24.69528,23.344205,20.740086,21.715315,21.965265
248,25.8486,24.45856,23.138205,20.5536,21.728858,21.933315
247,25.7143,24.17427,22.939205,20.383886,21.747943,21.902729
246,24.8500,23.80984,22.73642,20.223372,21.762161,21.873379
245,25.0071,23.52055,22.54742,20.075458,21.778661,21.847772
244,24.6057,23.13955,22.365135,19.931402,21.785461,21.821115
243,24.2471,22.79012,22.15985,19.80346,21.794918,21.7938505
242,24.1343,22.46741,21.968995,19.688232,21.812761,21.7671795
241,23.2700,22.26184,21.764065,19.562288,21.834689,21.7410435
240,22.8857,22.09827,21.63671,19.466746,21.859446,21.7177865
239,24.0228,21.99313,21.499425,19.367546,21.880317,21.697858
238,23.0057,21.81785,21.29493,19.23349,21.886577,21.6725655
237,22.0700,21.70414,21.096575,19.121948,21.901577,21.6483725
236,21.9571,21.663,20.91929,19.050148,21.921534,21.624637
235,21.1971,21.57429,20.77015,18.987148,21.943177,21.602023
234,21.1114,21.59072,20.61551,18.945348,21.96542,21.582152
233,21.0200,21.52958,20.464295,18.909862,21.992006,21.5636595
232,22.0786,21.47058,20.32715,18.86712,22.01652,21.544024
231,21.6343,21.26629,20.123435,18.801376,22.033034,21.5210165
230,21.8343,21.17515,19.951365,18.740148,22.059491,21.500702
229,22.2700,21.00572,19.71458,18.67492,22.060805,21.4800305
228,21.8686,20.77201,19.474295,18.616948,22.074348,21.455502
227,21.6586,20.48901,19.24465,18.576924,22.106328,21.4344875
226,21.0700,20.17558,19.050935,18.588438,22.155885,21.4155445
225,21.3614,19.96601,18.88758,18.628066,22.219171,21.396266
224,20.5000,19.6403,18.68901,18.660524,22.271528,21.3742805
223,20.4300,19.39901,18.55701,18.706638,22.334914,21.355709
222,20.0357,19.18372,18.46344,18.78101,22.398385,21.3395445
221,20.7229,18.98058,18.33994,18.891096,22.469385,21.325216
220,20.1400,18.72758,18.154865,18.970038,22.529299,21.310523
219,19.9329,18.42344,18.00315,19.075866,22.592313,21.2984435
218,19.0386,18.17658,17.85979,19.18978,22.656841,21.2870935
217,18.5243,18.00029,17.776005,19.298294,22.727569,21.279522
216,18.9743,17.92629,17.73422,19.43535,22.80794,21.273565
215,18.1043,17.80915,17.65822,19.570292,22.88414,21.263265
214,18.0871,17.73772,17.64322,19.765148,22.952183,21.2593085
213,18.2771,17.71501,17.649295,19.960092,23.014769,21.2537085
212,18.0043,17.74316,17.659725,20.160492,23.079855,21.2440015
211,18.1929,17.6993,17.651365,20.371348,23.146598,21.235137
210,17.0986,17.58215,17.666365,20.574832,23.206926,21.223237
209,17.4643,17.58286,17.70772,20.801288,23.274483,21.2183795
208,17.2757,17.543,17.700505,21.020002,23.338774,21.212158
207,17.7843,17.55172,17.70815,21.228516,23.397774,21.205765
206,17.8029,17.54215,17.742935,21.407716,23.458202,21.195429
205,17.3900,17.50729,17.793145,21.574858,23.519973,21.184586
204,17.8600,17.54872,17.879,21.749858,23.585944,21.1743075
203,18.5586,17.58358,17.952855,21.919514,23.637987,21.1618075
202,17.5657,17.57629,17.96907,22.092314,23.675601,21.147129
201,17.0214,17.60343,18.030355,22.289086,23.725544,21.136972
200,17.1057,17.75058,18.10793,22.493972,23.781687,21.1285365
199,17.0657,17.83258,18.18129,22.690544,23.833971,21.1487517588
198,17.3629,17.85801,18.296575,22.904116,23.882557,21.1693732323
197,17.6886,17.86458,18.4218,23.112,23.929642,21.1886954315
196,17.4543,17.94372,18.649085,23.30095,23.970999,21.2065530612
195,17.8043,18.079,18.92894,23.481864,24.015285,21.2257953846
194,18.2086,18.20928,19.18794,23.63952,24.049071,21.2434319588
193,18.4857,18.32213,19.417795,23.786376,24.072914,21.2591564767
192,17.8371,18.36185,19.70094,23.93729,24.0885,21.2736015625
191,18.4929,18.45728,20.086085,24.10709,24.111229,21.2915937173
190,17.9257,18.46528,20.39494,24.252146,24.127614,21.3063236842
189,17.3200,18.53,20.770225,24.393088,24.146086,21.324210582
188,17.4286,18.73514,21.185655,24.539664,24.171186,21.3455095745
187,18.4800,18.97902,21.53744,24.681206,24.1929,21.366455615
186,18.8071,19.35445,21.882295,24.79292,24.2036,21.3819741935
185,19.1071,19.77888,22.22801,24.899206,24.209086,21.3958924324
184,19.3371,20.1666,22.66501,24.985492,24.213315,21.4083315217
183,18.8829,20.51346,23.08987,25.07415,24.208187,21.4196497268
182,18.7914,21.04003,23.56058,25.16592,24.212229,21.4335879121
181,18.5729,21.71489,24.048365,25.264692,24.219686,21.4481856354
180,18.5729,22.3246,24.538075,25.378834,24.2399,21.4641594444
179,19.3714,23.01045,25.0305,25.44669,24.252,21.4803117318
178,19.8674,23.63617,25.48193,25.531748,24.252929,21.4921595506
177,22.2343,24.09586,25.87363,25.635732,24.245798,21.5013389831
176,23.0514,24.41014,26.09913,25.723332,24.204626,21.4971744318
175,22.9843,24.67714,26.25456,25.810276,24.163041,21.4882931429
174,22.8057,25.16342,26.412345,25.882532,24.126484,21.4796954023
173,24.1486,25.66628,26.5892,25.96319,24.08567,21.4720306358
172,25.5400,26.08113,26.7417,26.01576,24.033484,21.456469186
171,24.6700,26.38184,26.834915,26.047674,23.960327,21.4325888889
170,25.4314,26.75155,26.9647,26.08856,23.888227,21.4135452941
169,25.6286,27.05055,27.039845,26.10876,23.808284,21.3897710059
168,24.4643,27.32769,27.14563,26.123902,23.719212,21.364539881
167,25.3771,27.6514,27.31027,26.156844,23.645855,21.3459784431
166,25.7214,27.78812,27.39822,26.18053,23.56927,21.3216945783
165,27.8471,27.83198,27.43715,26.197988,23.494613,21.295029697
164,27.8343,27.66127,27.32915,26.139218,23.394713,21.2550780488
163,28.2971,27.51212,27.215005,26.069446,23.296927,21.2147147239
162,28.5471,27.40227,27.10172,25.999218,23.205399,21.1709962963
161,28.3671,27.28799,26.99072,25.921848,23.112828,21.1251819876
160,28.4214,27.17785,26.85965,25.83902,23.022371,21.07992
159,28.4000,27.02914,26.68722,25.747678,22.926514,21.0337471698
158,27.7014,26.96357,26.49966,25.657546,22.8375,20.9871253165
157,26.7443,26.96914,26.339875,25.567032,22.753343,20.9443592357
156,26.1600,27.00832,26.205945,25.508688,22.674129,20.9071801282
155,26.1400,27.04232,26.104015,25.465088,22.614572,20.8732909677
154,26.3428,26.99703,25.968085,25.42203,22.558672,20.8390915584
153,27.1986,26.91789,25.839445,25.35646,22.503815,20.8031196078
152,27.4043,26.80117,25.653085,25.258888,22.427915,20.7610440789
151,27.2657,26.69345,25.46937,25.162002,22.346572,20.7170490066
150,26.9343,26.54145,25.320085,25.069402,22.279201,20.6733913333
149,27.7443,26.3453,25.071655,24.977398,22.215215,20.6313718121
148,27.7571,26.03575,24.865655,24.860998,22.137772,20.5833114865
147,27.1361,25.71061,24.73113,24.747284,22.057515,20.5345102041
146,26.5000,25.40357,24.70504,24.641048,21.984597,20.4892938356
145,25.6871,25.16571,24.74997,24.548706,21.916883,20.4478406897
144,25.5514,24.93914,24.79547,24.458622,21.856769,20.4114569444
143,26.0314,24.761,24.85983,24.359452,21.792783,20.3755132867
142,26.3271,24.505,24.897115,24.23971,21.721598,20.3356830986
141,25.7457,24.24529,24.937545,24.115368,21.647398,20.2931907801
140,24.9728,24.09872,24.985975,24.003082,21.576127,20.2542442857
139,24.6488,23.79801,25.059405,23.899084,21.515399,20.2202978417
138,24.5057,23.69556,25.14625,23.802708,21.458554,20.1882072464
137,24.0657,23.75165,25.226535,23.704594,21.395168,20.1566927007
136,24.1214,24.00651,25.35132,23.61428,21.32774,20.12795
135,23.4214,24.33423,25.474965,23.518966,21.260869,20.0983688889
134,23.7700,24.6518,25.549325,23.441138,21.198884,20.0735701493
133,23.4714,24.95866,25.57811,23.342224,21.135313,20.0457774436
132,23.7300,25.28923,25.643825,23.258538,21.071528,20.0198257576
131,24.2800,25.6298,25.691255,23.17468,21.008999,19.9915038168
130,21.9657,25.87323,25.68854,23.100966,20.941913,19.9585153846
129,23.6243,26.3208,25.78297,23.05731,20.899256,19.942955814
128,25.0666,26.59694,25.796425,22.97411,20.836656,19.9141953125
127,26.6143,26.70142,25.70188,22.855864,20.762647,19.8736251969
126,27.3986,26.69613,25.56252,22.68592,20.675204,19.8201277778
125,26.5971,26.6157,25.39159,22.515806,20.573361,19.7595
124,26.8386,26.44685,25.26109,22.370436,20.477033,19.7043580645
123,26.7771,26.19756,25.072375,22.20815,20.376504,19.6463560976
122,27.1357,25.99842,24.84952,22.051208,20.280704,19.587907377
121,26.7143,25.75271,24.620735,21.87298,20.181047,19.5255289256
120,26.4414,25.50385,24.416805,21.687894,20.091747,19.4656225
119,26.3857,25.24514,24.21144,21.507808,20.004574,19.407002521
118,26.1114,24.99591,23.98837,21.314522,19.917346,19.3478610169
117,26.5614,24.70234,23.78637,21.134866,19.831475,19.2900529915
116,26.5943,24.42891,23.549515,20.95801,19.73919,19.2273689655
115,24.9086,24.16748,23.313945,20.791238,19.64239,19.1633086957
114,24.3457,24.07533,23.12766,20.650208,19.566434,19.1129114035
113,24.7857,23.94719,22.94002,20.524408,19.492648,19.0666035398
112,24.6786,23.70062,22.70295,20.41158,19.408148,19.0155401786
111,24.2257,23.48876,22.47452,20.303808,19.323676,18.9645216216
110,23.8543,23.32976,22.269805,20.205722,19.239548,18.9166927273
109,23.8934,23.17774,22.065735,20.10535,19.162276,18.871393578
108,23.1757,22.98083,21.862565,20.017454,19.085542,18.8248935185
107,23.8271,22.8704,21.68378,19.939654,19.013756,18.7842317757
106,23.9800,22.67012,21.469925,19.83957,18.932656,18.7366575472
105,23.9871,22.46041,21.23871,19.764056,18.849199,18.6867209524
104,23.0643,22.17999,21.015855,19.695314,18.762671,18.6357557692
103,22.3200,21.93285,20.803855,19.65117,18.685628,18.5927601942
102,22.5600,21.70528,20.65221,19.596942,18.618657,18.5562186275
101,22.6357,21.46028,20.501065,19.531142,18.5484,18.5165772277
100,22.3341,21.20985,20.398995,19.489,18.475386,18.475386
99,21.9243,20.95373,20.271435,19.453032,18.4364090909,18.4364090909
98,22.0714,20.7443,20.148435,19.414546,18.4008183673,18.4008183673
97,21.8243,20.49716,20.00258,19.367746,18.3629773196,18.3629773196
96,21.8829,20.26973,19.81722,19.328146,18.326921875,18.326921875
95,21.1829,20.01701,19.66772,19.28506,18.2894905263,18.2894905263
94,20.5929,19.85172,19.575005,19.254916,18.2587095745,18.2587095745
93,20.0443,19.67486,19.481575,19.226114,18.2336107527,18.2336107527
92,20.1100,19.59914,19.42586,19.203486,18.2139293478,18.2139293478
91,20.1314,19.54185,19.331575,19.179428,18.1930934066,18.1930934066
90,19.7729,19.58814,19.198005,19.149172,18.1715566667,18.1715566667
89,19.8300,19.58914,19.081215,19.131714,18.1535640449,18.1535640449
88,19.6000,19.55257,18.925785,19.1144,18.1345136364,18.1345136364
87,19.5500,19.508,18.802215,19.085742,18.1176689655,18.1176689655
86,19.3557,19.36471,18.710645,19.0412,18.1010139535,18.1010139535
85,19.5300,19.31843,18.655645,19.002772,18.0862529412,18.0862529412
84,18.8243,19.29829,18.572,18.95663,18.0690654762,18.0690654762
83,19.2871,19.28829,18.53357,18.928402,18.0599662651,18.0599662651
82,19.5371,19.25258,18.52643,18.884518,18.0450012195,18.0450012195
81,20.5943,19.1213,18.514075,18.843318,18.0265802469,18.0265802469
80,19.7829,18.80787,18.45043,18.78286,17.99448375,17.99448375
79,19.4643,18.57329,18.40307,18.741202,17.9718455696,17.9718455696
78,19.1543,18.299,18.404785,18.699202,17.9527115385,17.9527115385
77,18.1171,18.09643,18.411355,18.66943,17.9371064935,17.9371064935
76,18.8929,18.05658,18.446645,18.664488,17.9347381579,17.9347381579
75,19.3286,17.99286,18.512215,18.630916,17.9219626667,17.9219626667
74,18.7243,17.84571,18.573285,18.58363,17.9029540541,17.9029540541
73,18.9300,17.77885,18.679925,18.544858,17.8917027397,17.8917027397
72,18.2243,17.80028,18.713855,18.5102,17.8772819444,17.8772819444
71,17.4600,17.90685,18.76614,18.489114,17.8723943662,17.8723943662
70,17.4371,18.09299,18.91957,18.4956,17.8782857143,17.8782857143
69,16.7214,18.23285,19.0745,18.50134,17.8846797101,17.8846797101
68,17.1286,18.51057,19.23843,18.52017,17.9017867647,17.9017867647
67,17.7186,18.72628,19.36857,18.528084,17.9133268657,17.9133268657
66,18.2557,18.83671,19.474855,18.52037,17.9162772727,17.9162772727
65,17.8571,19.03157,19.5485,18.493542,17.9110553846,17.9110553846
64,18.0557,19.30086,19.63943,18.48266,17.9118984375,17.9118984375
63,19.1443,19.581,19.694285,18.460888,17.909615873,17.909615873
62,19.2900,19.62743,19.682715,18.404716,17.8897016129,17.8897016129
61,19.3214,19.62543,19.66357,18.343544,17.8667459016,17.8667459016
60,18.8357,19.74615,19.62843,18.273374,17.8425016667,17.8425016667
59,19.4986,19.91615,19.631645,18.219202,17.8256677966,17.8256677966
58,19.2857,19.96629,19.60493,18.15363,17.7968241379,17.7968241379
57,18.8229,20.01086,19.549,18.087858,17.7707035088,17.7707035088
56,20.2043,20.113,19.474,18.025742,17.7519142857,17.7519142857
55,20.5500,20.06543,19.3355,17.934342,17.7073254545,17.7073254545
54,20.8571,19.978,19.169145,17.830028,17.6546833333,17.6546833333
53,19.6086,19.80757,18.996935,17.720086,17.5942603774,17.5942603774
52,19.2700,19.738,18.87115,17.640372,17.5555230769,17.5555230769
51,20.5286,19.70171,18.781505,17.565658,17.5219058824,17.5219058824
50,20.5357,19.51071,18.633645,17.461772,17.461772,17.461772
49,20.0000,19.34714,18.49186,17.3990387755,17.3990387755,17.3990387755
48,19.7314,19.24357,18.360075,17.3448520833,17.3448520833,17.3448520833
47,19.8443,19.08714,18.25679,17.2940744681,17.2940744681,17.2940744681
46,19.7286,18.835,18.158075,17.2386347826,17.2386347826,17.2386347826
45,19.6757,18.60557,18.03236,17.1833022222,17.1833022222,17.1833022222
44,19.1528,18.36029,17.89679,17.1266568182,17.1266568182,17.1266568182
43,18.9129,18.1863,17.778435,17.0795372093,17.0795372093,17.0795372093
42,18.9071,18.0043,17.692645,17.0358857143,17.0358857143,17.0358857143
41,18.6186,17.8613,17.60579,16.9902463415,16.9902463415,16.9902463415
40,18.9000,17.75658,17.564075,16.9495375,16.9495375,16.9495375
39,18.9643,17.63658,17.50528,16.899525641,16.899525641,16.899525641
38,18.1671,17.47658,17.44021,16.8451894737,16.8451894737,16.8451894737
37,17.3229,17.42644,17.40807,16.8094621622,16.8094621622,16.8094621622
36,17.4343,17.48115,17.40857,16.7952,16.7952,16.7952
35,17.2229,17.45915,17.38257,16.77694,16.77694,16.77694
34,17.4129,17.43329,17.387075,16.7638235294,16.7638235294,16.7638235294
33,17.0929,17.37057,17.364785,16.7441545455,16.7441545455,16.7441545455
32,17.4771,17.38099,17.326925,16.73325625,16.73325625,16.73325625
31,17.5714,17.35028,17.26464,16.7092612903,16.7092612903,16.7092612903
30,17.7000,17.37157,17.176715,16.6805233333,16.6805233333,16.6805233333
29,17.3643,17.37398,17.09807,16.6453689655,16.6453689655,16.6453689655
28,17.6657,17.40384,17.040855,16.6196928571,16.6196928571,16.6196928571
27,17.8700,17.3897,16.957425,16.5809518519,16.5809518519,16.5809518519
26,17.2143,17.33599,16.84978,16.5313730769,16.5313730769,16.5313730769
25,16.9643,17.30599,16.77078,16.504056,16.504056,16.504056
24,16.7857,17.34086,16.68928,16.4848791667,16.4848791667,16.4848791667
23,17.1971,17.359,16.617995,16.4718,16.4718,16.4718
22,17.1700,17.27286,16.539285,16.4388318182,16.4388318182,16.4388318182
21,17.7843,17.179,16.4575,16.4040142857,16.4040142857,16.4040142857
20,17.7241,16.98186,16.335,16.335,16.335,16.335
19,17.6629,16.82216,16.2618894737,16.2618894737,16.2618894737,16.2618894737
18,17.5243,16.67787,16.1840555556,16.1840555556,16.1840555556,16.1840555556
17,17.3329,16.52515,16.1052176471,16.1052176471,16.1052176471,16.1052176471
16,16.9143,16.36357,16.0284875,16.0284875,16.0284875,16.0284875
15,17.3130,16.23557,15.9694333333,15.9694333333,15.9694333333,15.9694333333
14,16.9671,16.0377,15.8734642857,15.8734642857,15.8734642857,15.8734642857
13,16.3357,15.87699,15.7893384615,15.7893384615,15.7893384615,15.7893384615
12,16.2314,15.80571,15.7438083333,15.7438083333,15.7438083333,15.7438083333
11,15.8129,15.736,15.6994818182,15.6994818182,15.6994818182,15.6994818182
10,16.1271,15.68814,15.68814,15.68814,15.68814,15.68814
9,16.2200,15.6393666667,15.6393666667,15.6393666667,15.6393666667,15.6393666667
8,15.9971,15.5667875,15.5667875,15.5667875,15.5667875,15.5667875
7,15.7171,15.5053142857,15.5053142857,15.5053142857,15.5053142857,15.5053142857
6,15.6343,15.4700166667,15.4700166667,15.4700166667,15.4700166667,15.4700166667
5,15.3343,15.43716,15.43716,15.43716,15.43716,15.43716
4,15.3600,15.462875,15.462875,15.462875,15.462875,15.462875
3,15.6229,15.4971666667,15.4971666667,15.4971666667,15.4971666667,15.4971666667
2,15.5343,15.4343,15.4343,15.4343,15.4343,15.4343
1,15.3343,15.3343,15.3343,15.3343,15.3343,15.3343
